Configuration,DB_Memory,MAS_Workers,Parallel_Jobs,Execution_Time,Model,Request_Size
Config_126,1750,34,60,5706.254673,CPF,16KB
Config_126,1750,34,60,5799.744246,CPF,16KB
Config_126,1750,34,60,6271.853444,CPF,16KB
Config_126,1750,34,60,5779.915004,CPF,16KB
Config_126,1750,34,60,5870.686662,CPF,16KB
Config_126,1750,34,60,5761.041609,CPF,16KB
Config_126,1750,34,60,6294.890037,CPF,16KB
Config_126,1750,34,60,5787.20032,CPF,16KB
Config_126,1750,34,60,5399.356776,CPF,16KB
Config_126,1750,34,60,6006.511534,CPF,16KB
Config_126,1750,34,60,5745.469364,CPF,16KB
Config_126,1750,34,60,6377.654789,CPF,16KB
Config_126,1750,34,60,6420.807071,CPF,16KB
Config_126,1750,34,60,6127.912912,CPF,16KB
Config_126,1750,34,60,6327.012613,CPF,16KB
Config_126,1750,34,60,5754.292654,CPF,16KB
Config_126,1750,34,60,6215.49087,CPF,16KB
Config_126,1750,34,60,5785.00939,CPF,16KB
Config_126,1750,34,60,5748.613281,CPF,16KB
Config_126,1750,34,60,6468.5371,CPF,16KB
Config_126,1750,34,60,5611.797735,CPF,16KB
Config_126,1750,34,60,6052.257526,CPF,16KB
Config_126,1750,34,60,5942.693604,CPF,16KB
Config_126,1750,34,60,5420.141786,CPF,16KB
Config_126,1750,34,60,5676.323517,CPF,16KB
Config_126,1750,34,60,5558.894023,CPF,16KB
Config_126,1750,34,60,6273.324149,CPF,16KB
Config_126,1750,34,60,5859.457899,CPF,16KB
Config_126,1750,34,60,6458.367786,CPF,16KB
Config_126,1750,34,60,5300.719766,CPF,16KB
Config_126,1750,34,60,5920.089163,CPF,16KB
Config_126,1750,34,60,5928.62288,CPF,16KB
Config_126,1750,34,60,6264.891403,CPF,16KB
Config_126,1750,34,60,5885.411525,CPF,16KB
Config_126,1750,34,60,5516.989653,CPF,16KB
Config_126,1750,34,60,5884.989979,CPF,16KB
Config_126,1750,34,60,5606.63842,CPF,16KB
Config_126,1750,34,60,5632.75826,CPF,16KB
Config_126,1750,34,60,6034.626671,CPF,16KB
Config_126,1750,34,60,5891.523157,CPF,16KB
Config_126,1750,34,60,6382.205038,CPF,16KB
Config_126,1750,34,60,6186.374061,CPF,16KB
Config_126,1750,34,60,5549.31401,CPF,16KB
Config_126,1750,34,60,6195.38754,CPF,16KB
Config_126,1750,34,60,5567.346163,CPF,16KB
Config_126,1750,34,60,5309.020149,CPF,16KB
Config_126,1750,34,60,5607.213041,CPF,16KB
Config_126,1750,34,60,5840.953316,CPF,16KB
Config_126,1750,34,60,5515.654854,CPF,16KB
Config_126,1750,34,60,6031.80314,CPF,16KB
Config_126,1750,34,60,5690.607858,CPF,16KB
Config_126,1750,34,60,5899.556184,CPF,16KB
Config_126,1750,34,60,6216.441996,CPF,16KB
Config_126,1750,34,60,6407.684672,CPF,16KB
Config_126,1750,34,60,6452.749952,CPF,16KB
Config_126,1750,34,60,5906.016546,CPF,16KB
Config_126,1750,34,60,6138.545751,CPF,16KB
Config_126,1750,34,60,4909.498915,CPF,16KB
Config_126,1750,34,60,6037.968754,CPF,16KB
Config_126,1750,34,60,5475.618117,CPF,16KB
Config_126,1750,34,60,6073.931931,CPF,16KB
Config_126,1750,34,60,6363.549078,CPF,16KB
Config_126,1750,34,60,6782.088963,CPF,16KB
Config_126,1750,34,60,6339.445858,CPF,16KB
Config_126,1750,34,60,6376.231038,CPF,16KB
Config_126,1750,34,60,5543.816156,CPF,16KB
Config_126,1750,34,60,5921.281775,CPF,16KB
Config_126,1750,34,60,6322.062877,CPF,16KB
Config_126,1750,34,60,5371.730297,CPF,16KB
Config_126,1750,34,60,5999.999717,CPF,16KB
Config_126,1750,34,60,6224.122332,CPF,16KB
Config_126,1750,34,60,5914.366451,CPF,16KB
Config_126,1750,34,60,6168.666045,CPF,16KB
Config_126,1750,34,60,5910.456981,CPF,16KB
Config_126,1750,34,60,5272.896519,CPF,16KB
Config_126,1750,34,60,5899.647452,CPF,16KB
Config_126,1750,34,60,5981.111369,CPF,16KB
Config_126,1750,34,60,6460.612772,CPF,16KB
Config_126,1750,34,60,5944.082617,CPF,16KB
Config_126,1750,34,60,5697.791088,CPF,16KB
Config_126,1750,34,60,6528.810211,CPF,16KB
Config_126,1750,34,60,5591.836825,CPF,16KB
Config_126,1750,34,60,5840.71691,CPF,16KB
Config_126,1750,34,60,5824.093736,CPF,16KB
Config_126,1750,34,60,6011.466043,CPF,16KB
Config_126,1750,34,60,5978.875751,CPF,16KB
Config_126,1750,34,60,6071.685117,CPF,16KB
Config_126,1750,34,60,5871.686659,CPF,16KB
Config_126,1750,34,60,5793.044629,CPF,16KB
Config_126,1750,34,60,6458.809566,CPF,16KB
Config_126,1750,34,60,5249.737444,CPF,16KB
Config_126,1750,34,60,6514.016404,CPF,16KB
Config_126,1750,34,60,6072.411426,CPF,16KB
Config_126,1750,34,60,6038.325084,CPF,16KB
Config_126,1750,34,60,5832.243994,CPF,16KB
Config_126,1750,34,60,6212.276074,CPF,16KB
Config_126,1750,34,60,5534.157624,CPF,16KB
Config_126,1750,34,60,6446.1026,CPF,16KB
Config_126,1750,34,60,5405.329345,CPF,16KB
Config_126,1750,34,60,6104.683872,CPF,16KB
Config_126,1750,34,60,5891.146402,CPF,16KB
Config_126,1750,34,60,5732.641559,CPF,16KB
Config_126,1750,34,60,5718.30642,CPF,16KB
Config_126,1750,34,60,5680.435756,CPF,16KB
Config_126,1750,34,60,6482.178275,CPF,16KB
Config_126,1750,34,60,5913.506439,CPF,16KB
Config_126,1750,34,60,5673.095042,CPF,16KB
Config_126,1750,34,60,5689.584113,CPF,16KB
Config_126,1750,34,60,6082.231827,CPF,16KB
Config_126,1750,34,60,6021.684566,CPF,16KB
Config_126,1750,34,60,5973.656445,CPF,16KB
Config_126,1750,34,60,6074.137119,CPF,16KB
Config_126,1750,34,60,6162.065746,CPF,16KB
Config_126,1750,34,60,6353.4961,CPF,16KB
Config_126,1750,34,60,6056.921034,CPF,16KB
Config_126,1750,34,60,6318.815307,CPF,16KB
Config_126,1750,34,60,6172.370938,CPF,16KB
Config_126,1750,34,60,6136.147894,CPF,16KB
Config_126,1750,34,60,5902.123269,CPF,16KB
Config_126,1750,34,60,6439.648581,CPF,16KB
Config_126,1750,34,60,5818.121007,CPF,16KB
Config_126,1750,34,60,5790.485678,CPF,16KB
Config_126,1750,34,60,5291.905736,CPF,16KB
Config_126,1750,34,60,6095.657383,CPF,16KB
Config_126,1750,34,60,5601.962545,CPF,16KB
Config_126,1750,34,60,5873.856414,CPF,16KB
Config_126,1750,34,60,6051.755032,CPF,16KB
Config_126,1750,34,60,6222.676506,CPF,16KB
Config_126,1750,34,60,5877.089637,CPF,16KB
Config_126,1750,34,60,5319.310144,CPF,16KB
Config_126,1750,34,60,5946.865997,CPF,16KB
Config_126,1750,34,60,5687.779997,CPF,16KB
Config_126,1750,34,60,6229.263143,CPF,16KB
Config_126,1750,34,60,6191.153586,CPF,16KB
Config_126,1750,34,60,5897.253173,CPF,16KB
Config_126,1750,34,60,5990.549842,CPF,16KB
Config_126,1750,34,60,6068.193248,CPF,16KB
Config_126,1750,34,60,6319.798371,CPF,16KB
Config_126,1750,34,60,6326.667789,CPF,16KB
Config_126,1750,34,60,5935.84439,CPF,16KB
Config_126,1750,34,60,6128.143194,CPF,16KB
Config_126,1750,34,60,5653.449365,CPF,16KB
Config_126,1750,34,60,5898.573463,CPF,16KB
Config_126,1750,34,60,5518.290084,CPF,16KB
Config_126,1750,34,60,5981.158132,CPF,16KB
Config_126,1750,34,60,6224.594713,CPF,16KB
Config_126,1750,34,60,5991.813196,CPF,16KB
Config_126,1750,34,60,5227.3696,CPF,16KB
Config_126,1750,34,60,6335.782272,CPF,16KB
Config_126,1750,34,60,6016.421607,CPF,16KB
Config_126,1750,34,60,5690.846183,CPF,16KB
Config_126,1750,34,60,5731.897702,CPF,16KB
Config_126,1750,34,60,5601.878637,CPF,16KB
Config_126,1750,34,60,5693.541241,CPF,16KB
Config_126,1750,34,60,5723.505082,CPF,16KB
Config_126,1750,34,60,6052.605312,CPF,16KB
Config_126,1750,34,60,5737.004092,CPF,16KB
Config_126,1750,34,60,5804.72223,CPF,16KB
Config_126,1750,34,60,6429.590181,CPF,16KB
Config_126,1750,34,60,5774.709209,CPF,16KB
Config_126,1750,34,60,6036.396996,CPF,16KB
Config_126,1750,34,60,5563.711147,CPF,16KB
Config_126,1750,34,60,5469.091107,CPF,16KB
Config_126,1750,34,60,5920.480093,CPF,16KB
Config_126,1750,34,60,6325.379713,CPF,16KB
Config_126,1750,34,60,5647.373909,CPF,16KB
Config_126,1750,34,60,5871.749369,CPF,16KB
Config_126,1750,34,60,6183.955847,CPF,16KB
Config_126,1750,34,60,6122.8508,CPF,16KB
Config_126,1750,34,60,5973.985992,CPF,16KB
Config_126,1750,34,60,5775.196927,CPF,16KB
Config_126,1750,34,60,5895.335547,CPF,16KB
Config_126,1750,34,60,6080.480931,CPF,16KB
Config_126,1750,34,60,6592.473428,CPF,16KB
Config_126,1750,34,60,6146.32824,CPF,16KB
Config_126,1750,34,60,6386.523872,CPF,16KB
Config_126,1750,34,60,5972.29414,CPF,16KB
Config_126,1750,34,60,6252.110342,CPF,16KB
Config_126,1750,34,60,5671.058022,CPF,16KB
Config_126,1750,34,60,5986.429735,CPF,16KB
Config_126,1750,34,60,6312.300644,CPF,16KB
Config_126,1750,34,60,5597.452364,CPF,16KB
Config_126,1750,34,60,5826.914327,CPF,16KB
Config_126,1750,34,60,5889.898165,CPF,16KB
Config_126,1750,34,60,5994.611445,CPF,16KB
Config_126,1750,34,60,6209.938707,CPF,16KB
Config_126,1750,34,60,5536.161606,CPF,16KB
Config_126,1750,34,60,5888.991067,CPF,16KB
Config_126,1750,34,60,6379.053933,CPF,16KB
Config_126,1750,34,60,6110.568163,CPF,16KB
Config_126,1750,34,60,5699.382206,CPF,16KB
Config_126,1750,34,60,6129.113651,CPF,16KB
Config_126,1750,34,60,5619.167782,CPF,16KB
Config_126,1750,34,60,6052.041544,CPF,16KB
Config_126,1750,34,60,5531.170637,CPF,16KB
Config_126,1750,34,60,5910.044537,CPF,16KB
Config_126,1750,34,60,5863.583994,CPF,16KB
Config_126,1750,34,60,6285.99111,CPF,16KB
Config_126,1750,34,60,6029.613867,CPF,16KB
Config_126,1750,34,60,6126.444828,CPF,16KB
Config_126,1750,34,60,5810.962136,CPF,16KB
Config_126,1750,34,60,5958.017476,CPF,16KB
Config_126,1750,34,60,6706.1934,CPF,16KB
Config_126,1750,34,60,5741.061316,CPF,16KB
Config_126,1750,34,60,5854.064592,CPF,16KB
Config_126,1750,34,60,6182.274508,CPF,16KB
Config_126,1750,34,60,6289.282282,CPF,16KB
Config_126,1750,34,60,5805.758332,CPF,16KB
Config_126,1750,34,60,5594.279556,CPF,16KB
Config_126,1750,34,60,6294.209385,CPF,16KB
Config_126,1750,34,60,5916.916394,CPF,16KB
Config_126,1750,34,60,5865.029966,CPF,16KB
Config_126,1750,34,60,5570.016575,CPF,16KB
Config_126,1750,34,60,6148.064715,CPF,16KB
Config_126,1750,34,60,5968.626185,CPF,16KB
Config_126,1750,34,60,5571.304048,CPF,16KB
Config_126,1750,34,60,5798.888073,CPF,16KB
Config_126,1750,34,60,6051.381823,CPF,16KB
Config_126,1750,34,60,6231.697642,CPF,16KB
Config_126,1750,34,60,5531.71845,CPF,16KB
Config_126,1750,34,60,6375.288143,CPF,16KB
Config_126,1750,34,60,5659.476444,CPF,16KB
Config_126,1750,34,60,6447.459387,CPF,16KB
Config_126,1750,34,60,5810.681677,CPF,16KB
Config_126,1750,34,60,6005.768905,CPF,16KB
Config_126,1750,34,60,5744.732279,CPF,16KB
Config_126,1750,34,60,5687.029521,CPF,16KB
Config_126,1750,34,60,6223.89431,CPF,16KB
Config_126,1750,34,60,6155.701616,CPF,16KB
Config_126,1750,34,60,6449.692908,CPF,16KB
Config_126,1750,34,60,6719.801234,CPF,16KB
Config_126,1750,34,60,6474.488133,CPF,16KB
Config_126,1750,34,60,5643.726018,CPF,16KB
Config_126,1750,34,60,5798.167214,CPF,16KB
Config_126,1750,34,60,6316.872565,CPF,16KB
Config_126,1750,34,60,5925.784845,CPF,16KB
Config_126,1750,34,60,6340.711824,CPF,16KB
Config_126,1750,34,60,5701.457581,CPF,16KB
Config_126,1750,34,60,5687.316251,CPF,16KB
Config_126,1750,34,60,5889.066983,CPF,16KB
Config_126,1750,34,60,5574.485155,CPF,16KB
Config_126,1750,34,60,6356.083239,CPF,16KB
Config_126,1750,34,60,5519.533945,CPF,16KB
Config_126,1750,34,60,5867.683187,CPF,16KB
Config_126,1750,34,60,5983.270188,CPF,16KB
Config_126,1750,34,60,5898.831047,CPF,16KB
Config_126,1750,34,60,5957.112404,CPF,16KB
Config_126,1750,34,60,6434.684418,CPF,16KB
Config_126,1750,34,60,5959.313072,CPF,16KB
Config_126,1750,34,60,5911.171179,CPF,16KB
Config_126,1750,34,60,6340.961382,CPF,16KB
Config_126,1750,34,60,6135.265319,CPF,16KB
Config_126,1750,34,60,5146.202234,CPF,16KB
Config_126,1750,34,60,5950.23615,CPF,16KB
Config_126,1750,34,60,6285.504293,CPF,16KB
Config_126,1750,34,60,6063.939134,CPF,16KB
Config_126,1750,34,60,6066.08019,CPF,16KB
Config_126,1750,34,60,5827.901943,CPF,16KB
Config_126,1750,34,60,5989.096211,CPF,16KB
Config_126,1750,34,60,5913.856514,CPF,16KB
Config_126,1750,34,60,5405.968773,CPF,16KB
Config_126,1750,34,60,5553.451833,CPF,16KB
Config_126,1750,34,60,5881.743618,CPF,16KB
Config_126,1750,34,60,5647.950592,CPF,16KB
Config_126,1750,34,60,5993.569673,CPF,16KB
Config_126,1750,34,60,5802.813543,CPF,16KB
Config_126,1750,34,60,5927.125081,CPF,16KB
Config_126,1750,34,60,5978.332963,CPF,16KB
Config_126,1750,34,60,5459.771964,CPF,16KB
Config_126,1750,34,60,6178.46658,CPF,16KB
Config_126,1750,34,60,5941.94735,CPF,16KB
Config_126,1750,34,60,6142.335497,CPF,16KB
Config_126,1750,34,60,5815.385113,CPF,16KB
Config_126,1750,34,60,6026.270091,CPF,16KB
Config_126,1750,34,60,5798.237078,CPF,16KB
Config_126,1750,34,60,6563.729503,CPF,16KB
Config_126,1750,34,60,5426.253368,CPF,16KB
Config_126,1750,34,60,5844.176714,CPF,16KB
Config_126,1750,34,60,5509.490058,CPF,16KB
Config_126,1750,34,60,5889.265973,CPF,16KB
Config_126,1750,34,60,5979.129804,CPF,16KB
Config_126,1750,34,60,5728.67469,CPF,16KB
Config_126,1750,34,60,5952.178929,CPF,16KB
Config_126,1750,34,60,5942.092457,CPF,16KB
Config_126,1750,34,60,5647.993662,CPF,16KB
Config_126,1750,34,60,5769.925963,CPF,16KB
Config_126,1750,34,60,5460.452316,CPF,16KB
Config_126,1750,34,60,5299.437173,CPF,16KB
Config_126,1750,34,60,5827.135895,CPF,16KB
Config_126,1750,34,60,5896.437993,CPF,16KB
Config_126,1750,34,60,5771.321055,CPF,16KB
Config_126,1750,34,60,5704.541236,CPF,16KB
Config_126,1750,34,60,6246.381986,CPF,16KB
Config_126,1750,34,60,5937.295305,CPF,16KB
Config_126,1750,34,60,6133.543723,CPF,16KB
Config_126,1750,34,60,6227.006227,CPF,16KB
Config_126,1750,34,60,5431.611303,CPF,16KB
Config_126,1750,34,60,6144.863107,CPF,16KB
Config_126,1750,34,60,6018.42587,CPF,16KB
Config_126,1750,34,60,6181.511215,CPF,16KB
Config_126,1750,34,60,5508.493977,CPF,16KB
Config_126,1750,34,60,5758.321157,CPF,16KB
Config_126,1750,34,60,6436.400234,CPF,16KB
Config_126,1750,34,60,5763.394076,CPF,16KB
Config_126,1750,34,60,6161.601468,CPF,16KB
Config_126,1750,34,60,6064.249342,CPF,16KB
Config_126,1750,34,60,5816.535537,CPF,16KB
Config_126,1750,34,60,6119.968158,CPF,16KB
Config_126,1750,34,60,6262.995247,CPF,16KB
Config_126,1750,34,60,6388.866755,CPF,16KB
Config_126,1750,34,60,6020.348337,CPF,16KB
Config_126,1750,34,60,5677.721922,CPF,16KB
Config_126,1750,34,60,6024.739038,CPF,16KB
Config_126,1750,34,60,6049.667441,CPF,16KB
Config_126,1750,34,60,6043.992006,CPF,16KB
Config_126,1750,34,60,5732.661222,CPF,16KB
Config_126,1750,34,60,6646.591208,CPF,16KB
Config_126,1750,34,60,6548.516418,CPF,16KB
Config_126,1750,34,60,6612.545028,CPF,16KB
Config_126,1750,34,60,6147.357752,CPF,16KB
Config_126,1750,34,60,5712.564286,CPF,16KB
Config_126,1750,34,60,5841.816215,CPF,16KB
Config_126,1750,34,60,6120.583617,CPF,16KB
Config_126,1750,34,60,5838.452558,CPF,16KB
Config_126,1750,34,60,6401.83874,CPF,16KB
Config_126,1750,34,60,5670.053727,CPF,16KB
Config_126,1750,34,60,6083.988068,CPF,16KB
Config_126,1750,34,60,5678.849484,CPF,16KB
Config_126,1750,34,60,6321.320988,CPF,16KB
Config_126,1750,34,60,5626.258123,CPF,16KB
Config_126,1750,34,60,5878.559478,CPF,16KB
Config_126,1750,34,60,6083.727987,CPF,16KB
Config_126,1750,34,60,6115.742305,CPF,16KB
Config_126,1750,34,60,6336.94943,CPF,16KB
Config_126,1750,34,60,6531.251307,CPF,16KB
Config_126,1750,34,60,6301.215671,CPF,16KB
Config_126,1750,34,60,6336.792909,CPF,16KB
Config_126,1750,34,60,5819.379615,CPF,16KB
Config_126,1750,34,60,6101.71997,CPF,16KB
Config_126,1750,34,60,5880.863269,CPF,16KB
Config_126,1750,34,60,6538.972363,CPF,16KB
Config_126,1750,34,60,5998.077313,CPF,16KB
Config_126,1750,34,60,5843.271749,CPF,16KB
Config_126,1750,34,60,5486.630797,CPF,16KB
Config_126,1750,34,60,5852.905183,CPF,16KB
Config_126,1750,34,60,5679.063898,CPF,16KB
Config_126,1750,34,60,6069.770623,CPF,16KB
Config_126,1750,34,60,6388.202327,CPF,16KB
Config_126,1750,34,60,6077.270897,CPF,16KB
Config_126,1750,34,60,6136.331644,CPF,16KB
Config_126,1750,34,60,5711.289325,CPF,16KB
Config_126,1750,34,60,6500.612224,CPF,16KB
Config_126,1750,34,60,6379.604132,CPF,16KB
Config_126,1750,34,60,5254.39686,CPF,16KB
Config_126,1750,34,60,6424.022367,CPF,16KB
Config_126,1750,34,60,6175.354758,CPF,16KB
Config_126,1750,34,60,6244.38424,CPF,16KB
Config_126,1750,34,60,6134.075614,CPF,16KB
Config_126,1750,34,60,5986.640424,CPF,16KB
Config_126,1750,34,60,5896.661992,CPF,16KB
Config_126,1750,34,60,5955.396271,CPF,16KB
Config_126,1750,34,60,6048.650872,CPF,16KB
Config_126,1750,34,60,6039.243164,CPF,16KB
Config_126,1750,34,60,5651.170401,CPF,16KB
Config_126,1750,34,60,5646.12661,CPF,16KB
Config_126,1750,34,60,5808.363071,CPF,16KB
Config_126,1750,34,60,6011.294557,CPF,16KB
Config_126,1750,34,60,6072.388006,CPF,16KB
Config_126,1750,34,60,5506.737862,CPF,16KB
Config_126,1750,34,60,5928.236941,CPF,16KB
Config_126,1750,34,60,6434.936635,CPF,16KB
Config_126,1750,34,60,6183.5892,CPF,16KB
Config_126,1750,34,60,5593.384345,CPF,16KB
Config_126,1750,34,60,6362.397113,CPF,16KB
Config_126,1750,34,60,5838.729755,CPF,16KB
Config_126,1750,34,60,6077.619006,CPF,16KB
Config_126,1750,34,60,5948.275792,CPF,16KB
Config_126,1750,34,60,5516.669313,CPF,16KB
Config_126,1750,34,60,6822.736556,CPF,16KB
Config_126,1750,34,60,6138.358621,CPF,16KB
Config_126,1750,34,60,5947.703625,CPF,16KB
Config_126,1750,34,60,5814.322376,CPF,16KB
Config_126,1750,34,60,5931.870145,CPF,16KB
Config_126,1750,34,60,5509.230025,CPF,16KB
Config_126,1750,34,60,5729.667639,CPF,16KB
Config_126,1750,34,60,6229.142276,CPF,16KB
Config_126,1750,34,60,6309.786345,CPF,16KB
Config_126,1750,34,60,6113.441986,CPF,16KB
Config_126,1750,34,60,6225.301547,CPF,16KB
Config_126,1750,34,60,5576.952878,CPF,16KB
Config_126,1750,34,60,5573.025499,CPF,16KB
Config_126,1750,34,60,5851.935276,CPF,16KB
Config_126,1750,34,60,5834.161808,CPF,16KB
Config_126,1750,34,60,6181.760967,CPF,16KB
Config_126,1750,34,60,5710.261808,CPF,16KB
Config_126,1750,34,60,6415.302191,CPF,16KB
Config_126,1750,34,60,6319.717942,CPF,16KB
Config_126,1750,34,60,5553.228906,CPF,16KB
Config_126,1750,34,60,6432.918472,CPF,16KB
Config_126,1750,34,60,5500.96469,CPF,16KB
Config_126,1750,34,60,5838.438638,CPF,16KB
Config_126,1750,34,60,6076.29404,CPF,16KB
Config_126,1750,34,60,6239.760219,CPF,16KB
Config_126,1750,34,60,5584.151522,CPF,16KB
Config_126,1750,34,60,6441.133207,CPF,16KB
Config_126,1750,34,60,6201.502278,CPF,16KB
Config_126,1750,34,60,6296.68143,CPF,16KB
Config_126,1750,34,60,5888.724242,CPF,16KB
Config_126,1750,34,60,5564.436632,CPF,16KB
Config_126,1750,34,60,6312.379984,CPF,16KB
Config_126,1750,34,60,5585.907547,CPF,16KB
Config_126,1750,34,60,5802.79314,CPF,16KB
Config_126,1750,34,60,5962.322277,CPF,16KB
Config_126,1750,34,60,6111.767037,CPF,16KB
Config_126,1750,34,60,5107.000128,CPF,16KB
Config_126,1750,34,60,5797.346929,CPF,16KB
Config_126,1750,34,60,5629.050092,CPF,16KB
Config_126,1750,34,60,6013.140207,CPF,16KB
Config_126,1750,34,60,5909.539047,CPF,16KB
Config_126,1750,34,60,6221.083199,CPF,16KB
Config_126,1750,34,60,6185.786727,CPF,16KB
Config_126,1750,34,60,6506.602978,CPF,16KB
Config_126,1750,34,60,6419.372362,CPF,16KB
Config_126,1750,34,60,5703.184685,CPF,16KB
Config_126,1750,34,60,6064.787721,CPF,16KB
Config_126,1750,34,60,5893.784675,CPF,16KB
Config_126,1750,34,60,6219.713063,CPF,16KB
Config_126,1750,34,60,5626.479225,CPF,16KB
Config_126,1750,34,60,6041.27409,CPF,16KB
Config_126,1750,34,60,5501.47776,CPF,16KB
Config_126,1750,34,60,6544.045435,CPF,16KB
Config_126,1750,34,60,5808.066234,CPF,16KB
Config_126,1750,34,60,6526.234044,CPF,16KB
Config_126,1750,34,60,6129.957798,CPF,16KB
Config_126,1750,34,60,5700.734839,CPF,16KB
Config_126,1750,34,60,5520.826597,CPF,16KB
Config_126,1750,34,60,6376.670092,CPF,16KB
Config_126,1750,34,60,5954.081072,CPF,16KB
Config_126,1750,34,60,6344.07433,CPF,16KB
Config_126,1750,34,60,6379.557109,CPF,16KB
Config_126,1750,34,60,5945.977849,CPF,16KB
Config_126,1750,34,60,6097.232375,CPF,16KB
Config_126,1750,34,60,5892.384305,CPF,16KB
Config_126,1750,34,60,6121.928882,CPF,16KB
Config_126,1750,34,60,6075.368517,CPF,16KB
Config_126,1750,34,60,5777.051061,CPF,16KB
Config_126,1750,34,60,6416.767388,CPF,16KB
Config_126,1750,34,60,5928.151357,CPF,16KB
Config_126,1750,34,60,6719.632031,CPF,16KB
Config_126,1750,34,60,6670.381519,CPF,16KB
Config_126,1750,34,60,5858.273021,CPF,16KB
Config_126,1750,34,60,6126.850242,CPF,16KB
Config_126,1750,34,60,6191.45908,CPF,16KB
Config_126,1750,34,60,6308.14543,CPF,16KB
Config_126,1750,34,60,5606.891237,CPF,16KB
Config_126,1750,34,60,5854.11996,CPF,16KB
Config_126,1750,34,60,5914.767932,CPF,16KB
Config_126,1750,34,60,5924.990464,CPF,16KB
Config_126,1750,34,60,5845.077292,CPF,16KB
Config_126,1750,34,60,6457.334011,CPF,16KB
Config_126,1750,34,60,6127.814892,CPF,16KB
Config_126,1750,34,60,5973.605616,CPF,16KB
Config_126,1750,34,60,5800.031322,CPF,16KB
Config_126,1750,34,60,5669.833886,CPF,16KB
Config_126,1750,34,60,6308.702265,CPF,16KB
Config_126,1750,34,60,5454.163041,CPF,16KB
Config_105,1250,70,30,11844.62693,CPF,16KB
Config_105,1250,70,30,10517.48136,CPF,16KB
Config_105,1250,70,30,10962.51552,CPF,16KB
Config_105,1250,70,30,12908.45665,CPF,16KB
Config_105,1250,70,30,11025.18977,CPF,16KB
Config_105,1250,70,30,11542.60675,CPF,16KB
Config_105,1250,70,30,11659.18238,CPF,16KB
Config_105,1250,70,30,11084.67673,CPF,16KB
Config_105,1250,70,30,11075.48337,CPF,16KB
Config_105,1250,70,30,11539.81328,CPF,16KB
Config_105,1250,70,30,10813.07707,CPF,16KB
Config_105,1250,70,30,11067.28002,CPF,16KB
Config_105,1250,70,30,10531.80497,CPF,16KB
Config_105,1250,70,30,10909.94102,CPF,16KB
Config_105,1250,70,30,10127.56924,CPF,16KB
Config_105,1250,70,30,10561.46638,CPF,16KB
Config_105,1250,70,30,10697.95102,CPF,16KB
Config_105,1250,70,30,10810.33322,CPF,16KB
Config_105,1250,70,30,10975.71062,CPF,16KB
Config_105,1250,70,30,11358.45731,CPF,16KB
Config_105,1250,70,30,11122.55391,CPF,16KB
Config_105,1250,70,30,11231.5136,CPF,16KB
Config_105,1250,70,30,10975.15969,CPF,16KB
Config_105,1250,70,30,11492.25472,CPF,16KB
Config_105,1250,70,30,11165.30379,CPF,16KB
Config_105,1250,70,30,10711.30051,CPF,16KB
Config_105,1250,70,30,12209.77281,CPF,16KB
Config_105,1250,70,30,10495.1865,CPF,16KB
Config_105,1250,70,30,10796.96758,CPF,16KB
Config_105,1250,70,30,11477.54827,CPF,16KB
Config_105,1250,70,30,11192.42243,CPF,16KB
Config_105,1250,70,30,10312.66225,CPF,16KB
Config_105,1250,70,30,11751.45793,CPF,16KB
Config_105,1250,70,30,10109.35792,CPF,16KB
Config_105,1250,70,30,11511.85989,CPF,16KB
Config_105,1250,70,30,10845.12392,CPF,16KB
Config_105,1250,70,30,10616.01867,CPF,16KB
Config_105,1250,70,30,11184.17072,CPF,16KB
Config_105,1250,70,30,11106.57203,CPF,16KB
Config_105,1250,70,30,11652.16066,CPF,16KB
Config_105,1250,70,30,10122.84033,CPF,16KB
Config_105,1250,70,30,10725.64701,CPF,16KB
Config_105,1250,70,30,10952.88199,CPF,16KB
Config_105,1250,70,30,9870.180133,CPF,16KB
Config_105,1250,70,30,10965.46223,CPF,16KB
Config_105,1250,70,30,9324.951042,CPF,16KB
Config_105,1250,70,30,11194.93997,CPF,16KB
Config_105,1250,70,30,11116.51134,CPF,16KB
